male,age,education,unemployed,ideology,left2012,left2016,eco_issue,imm_issue,iv_immigration,iv_economy,CC16_301d,CC16_301i,CC16_331_1,CC16_331_2,CC16_331_3,CC16_331_4,CC16_331_5,CC16_331_6,CC16_331_7,CC16_331_8,right2012,right2016
1,77,4,0,4,0,0,1,0,1,0,3,2,2,1,2,1,1,2,1,1,1,1
1,68,4,0,2,1,1,1,1,0.25,0.5,2,2,1,1,1,1,2,1,2,2,0,0
1,67,3,0,6,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,68,3,0,2,1,1,1,0,0.25,0.5,3,2,1,2,2,2,2,2,2,2,0,0
1,73,4,0,3,1,1,1,0,0.625,0.5,4,2,2,1,1,1,2,2,1,2,0,0
1,66,3,0,6,0,0,0,1,0.875,0.5,1,3,2,1,2,1,1,2,1,2,1,1
1,73,4,0,3,1,1,1,0,0.25,0.5,3,2,1,2,1,1,2,2,2,2,0,0
1,76,3,0,7,NA,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,NA,1
1,65,3,0,7,0,0,1,1,0.875,0.5,1,2,2,1,2,1,1,2,1,2,1,1
1,67,4,0,5,1,1,0,1,0.25,0.25,2,3,1,2,1,1,2,2,2,2,0,0
1,65,3,0,6,0,0,1,1,0.5,0,1,1,2,1,1,1,2,2,2,2,1,1
1,65,3,0,4,1,1,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,0,0
1,77,4,0,6,0,0,1,1,0.5,0.5,1,1,1,1,1,1,2,2,1,2,1,1
1,84,5,0,6,0,0,1,1,0.75,0,2,2,2,1,1,1,1,2,1,2,1,1
1,65,5,0,4,1,1,0,1,0.125,0.25,2,3,1,2,1,2,2,2,2,2,0,0
1,68,5,0,5,0,0,1,1,0.875,0.25,1,2,2,1,1,1,1,2,1,1,1,1
1,86,5,0,6,0,0,1,1,0.625,0.25,1,1,2,1,2,1,2,2,2,2,1,1
1,72,5,0,2,1,1,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,0
1,66,5,0,2,1,1,1,1,0.25,0.75,2,1,1,1,1,1,2,1,2,2,0,0
1,83,5,0,6,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,69,5,0,3,1,1,1,1,0.125,0.5,2,2,1,2,1,2,2,2,2,2,0,0
1,66,6,0,4,1,1,1,0,0.25,0.5,4,1,1,1,1,2,2,2,2,2,0,0
1,71,6,0,2,1,NA,1,0,0,1,3,2,1,2,1,2,2,1,2,2,0,NA
1,66,6,0,6,0,0,1,1,0.875,0.5,1,1,2,1,2,1,1,2,1,2,1,1
1,66,6,0,3,1,1,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,0,0
1,69,6,0,1,1,1,1,1,0.25,0.75,1,1,1,2,2,2,2,2,2,2,0,0
1,79,6,0,6,0,0,1,1,0.75,0.25,2,1,2,1,2,1,1,2,2,2,1,1
1,69,6,0,1,1,1,1,1,0.25,1,1,1,1,2,1,1,2,2,2,2,0,0
1,72,6,0,6,0,0,1,1,0.625,0.5,1,2,2,1,1,1,1,2,2,2,1,1
0,31,5,0,3,NA,NA,1,1,0.375,0.5,1,2,2,2,2,2,2,2,2,2,NA,NA
0,44,5,0,3,1,1,1,0,0.5,0.5,3,2,2,2,1,1,1,2,2,2,0,0
1,64,5,0,4,1,1,1,0,0.375,0.75,3,1,2,2,2,2,2,2,2,2,0,0
1,53,5,0,7,1,0,1,1,0.875,0,1,1,2,1,2,1,2,2,1,1,0,1
1,53,5,1,6,0,0,1,1,0.75,0.25,1,1,2,1,1,1,1,2,1,2,1,1
1,59,5,0,4,NA,NA,1,1,0.5,0.5,1,2,1,1,2,1,2,2,2,2,NA,NA
1,49,5,0,7,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,60,5,0,5,0,0,1,1,0.875,0,1,1,1,1,2,1,1,2,1,1,1,1
1,60,5,0,1,1,NA,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,0,NA
1,45,5,0,4,NA,NA,1,0,0.125,0.5,4,1,1,2,1,1,2,1,2,2,NA,NA
1,53,5,0,5,0,0,1,0,0.625,0.5,3,2,2,1,2,1,2,2,2,2,1,1
1,53,5,0,6,0,0,1,1,0.75,0.5,1,2,2,1,2,1,2,2,1,2,1,1
1,52,5,0,3,1,1,1,1,0.625,0.25,2,2,1,1,2,1,2,2,1,2,0,0
1,59,5,0,3,1,1,1,0,0,1,4,1,1,2,1,2,2,1,2,2,0,0
1,64,5,0,2,1,1,1,1,0.25,0.5,2,1,2,2,1,1,2,1,2,2,0,0
1,50,5,0,2,1,NA,1,0,0.25,0.5,3,2,1,2,2,2,2,2,2,2,0,NA
1,56,5,0,2,1,1,0,0,0.125,0.75,5,3,1,1,1,2,2,1,2,2,0,0
1,53,5,0,6,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,64,5,0,3,1,1,1,1,0.375,0.5,2,2,1,1,1,1,2,2,2,2,0,0
1,55,5,0,7,0,0,1,1,0.625,0.5,1,2,1,1,1,1,1,2,1,2,1,1
1,28,6,0,5,0,0,1,1,0.25,0,2,1,1,2,2,1,2,1,2,2,1,1
0,59,3,0,1,NA,1,1,1,0.375,0.5,1,1,2,2,2,2,2,2,2,2,NA,0
0,62,3,1,1,1,1,1,1,0.125,0.5,2,1,1,1,1,2,2,1,2,2,0,0
0,63,4,0,3,1,1,0,1,0.25,0.75,2,3,1,2,2,2,2,2,2,2,0,0
0,19,2,1,NA,NA,NA,1,1,0.25,0.5,2,2,1,2,2,2,2,2,2,2,NA,NA
1,52,6,0,4,0,0,1,1,0.25,0,1,2,1,1,1,2,2,2,2,2,1,1
0,23,5,0,1,1,1,0,0,0,1,3,3,1,2,1,2,2,1,2,2,0,0
1,61,3,0,3,1,1,1,1,0.25,0.5,2,2,1,2,1,1,2,2,2,2,0,0
1,55,5,0,3,1,1,1,0,0,0.5,3,2,1,2,1,2,2,1,2,2,0,0
1,33,6,0,1,1,NA,1,1,0.375,0.75,2,1,1,1,1,1,2,2,2,2,0,NA
1,59,2,0,2,1,1,1,1,0.125,0.5,2,2,1,2,1,2,2,2,2,2,0,0
0,69,2,0,5,0,0,1,1,0.75,0.25,1,2,2,1,2,1,2,2,1,2,1,1
1,68,2,0,5,0,0,0,1,0.5,0.25,2,3,2,1,1,2,1,2,2,2,1,1
0,57,2,0,6,0,0,1,1,0.625,0.25,1,1,2,1,1,1,2,2,1,2,1,1
0,27,3,0,5,NA,NA,1,1,0.25,0.5,2,2,1,1,2,2,2,1,2,2,NA,NA
1,59,3,0,3,1,1,0,1,0.25,0.5,2,3,1,2,1,1,2,2,2,2,0,0
1,23,5,0,4,1,NA,1,0,0.625,NA,3,1,2,2,2,1,1,1,1,2,0,NA
0,54,4,0,7,1,1,1,1,0.5,0.5,2,2,2,2,2,2,2,2,1,2,0,0
1,28,3,0,1,NA,1,1,0,0.25,1,3,1,1,2,2,2,2,2,2,2,NA,0
1,52,3,0,2,1,1,0,0,0.375,1,4,3,2,2,2,2,2,2,2,2,0,0
0,28,6,0,4,NA,1,1,1,0.75,0.5,2,1,2,1,2,1,2,2,1,2,NA,0
0,27,2,0,3,NA,NA,0,0,0,NA,3,3,1,2,1,2,2,1,2,2,NA,NA
0,58,5,0,4,0,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,1,1
1,71,2,0,6,NA,0,1,1,0.75,0,2,1,2,2,2,1,2,2,1,1,NA,1
1,46,5,0,4,1,0,1,1,0.75,0.5,2,1,2,1,2,1,2,2,2,1,0,1
1,48,3,0,6,0,0,1,1,0.75,0,1,1,2,1,2,2,1,2,1,2,1,1
0,66,2,0,4,NA,NA,0,1,0.625,0.5,2,3,1,2,2,1,1,2,1,2,NA,NA
1,72,3,0,3,1,1,0,1,0.5,0.5,2,3,2,1,1,1,2,1,1,2,0,0
1,70,3,0,6,0,0,1,1,0.875,0,1,1,1,1,2,1,1,2,1,1,1,1
1,61,5,0,1,1,1,1,0,0.125,0.75,3,2,1,2,1,1,2,1,2,2,0,0
1,28,5,0,5,NA,0,1,1,0.625,0,1,1,2,2,2,1,1,2,2,2,NA,1
1,41,6,0,NA,NA,NA,1,0,0,1,5,1,1,2,1,2,2,1,2,2,NA,NA
1,41,6,0,2,1,NA,0,1,0,NA,2,3,1,2,1,2,2,1,2,2,0,NA
1,36,6,0,6,1,NA,0,1,0.5,NA,2,3,2,2,2,2,2,2,2,1,0,NA
1,43,6,0,5,NA,0,1,1,0.75,0.25,1,1,2,1,2,1,2,2,1,2,NA,1
1,37,6,0,2,1,1,1,1,0,0.75,1,2,1,2,1,2,2,1,2,2,0,0
1,38,6,0,2,1,1,1,1,0,1,1,2,1,2,1,2,2,1,2,2,0,0
1,44,6,0,NA,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,32,6,0,1,NA,1,0,0,0,0.75,3,3,1,2,1,2,2,1,2,2,NA,0
0,62,5,0,3,1,1,1,0,0.25,0.25,4,1,1,2,2,2,2,2,2,2,0,0
0,55,5,0,2,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
0,78,2,0,7,0,0,1,1,0.875,0,2,2,2,1,2,1,1,2,1,2,1,1
1,53,4,0,4,1,1,1,1,0.375,0.5,1,1,1,2,2,2,2,2,1,2,0,0
1,54,6,0,4,1,1,0,0,0.375,0.5,5,3,2,1,1,1,2,1,2,2,0,0
0,38,3,0,7,NA,NA,1,0,0.875,0.75,3,2,2,1,2,1,2,2,1,1,NA,NA
0,36,5,0,1,1,1,1,0,0.25,0.5,5,2,1,2,1,1,2,2,2,2,0,0
0,32,5,0,6,0,NA,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,1,NA
1,70,2,0,6,0,0,1,1,0.75,0,1,1,2,2,2,1,2,2,1,1,1,1
1,81,2,0,4,1,0,1,1,1,NA,1,1,2,1,2,1,1,2,1,1,0,1
1,68,2,0,6,0,0,1,1,0.625,0,1,1,2,2,2,1,1,2,2,2,1,1
1,82,2,0,6,0,0,1,1,0.625,0.25,1,2,1,1,2,2,1,2,2,1,1,1
0,20,5,0,5,NA,NA,1,1,0.375,0.5,1,2,2,2,2,2,2,2,2,2,NA,NA
0,55,3,0,2,1,1,1,0,0.125,0.5,3,1,1,2,1,2,2,2,2,2,0,0
0,45,4,0,2,1,1,1,1,0.25,0.75,2,1,1,2,1,1,2,2,2,2,0,0
0,56,3,0,3,1,1,0,1,0.25,1,2,3,1,2,1,1,2,2,2,2,0,0
0,63,3,0,2,1,1,0,1,0.25,0.5,2,3,1,1,1,2,2,2,2,2,0,0
0,51,4,0,1,1,1,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,0,0
0,58,3,0,4,0,0,1,1,0.5,0.5,1,2,2,2,2,2,2,2,1,2,1,1
0,60,4,0,5,0,0,1,1,0.875,0,1,1,2,2,2,1,1,2,1,1,1,1
0,54,3,0,4,0,0,1,1,0.25,0.25,2,1,1,2,2,2,2,2,2,2,1,1
0,59,4,0,5,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,61,4,0,5,0,0,1,1,0.75,0,1,2,2,1,1,1,1,2,1,2,1,1
0,59,3,0,5,0,0,1,1,0.75,0.5,1,2,1,1,1,1,1,2,1,1,1,1
0,62,3,0,4,1,1,1,0,0.25,0.5,3,2,1,2,1,1,2,2,2,2,0,0
0,47,3,0,4,1,NA,1,1,0.625,0.5,2,2,1,1,1,1,1,2,2,1,0,NA
0,63,3,0,2,1,1,0,1,0.375,0.5,1,3,2,2,1,1,2,2,2,2,0,0
0,59,3,0,5,0,0,1,1,0.375,0,1,2,1,1,1,1,2,2,2,2,1,1
0,53,3,0,5,0,0,1,0,0.5,0,3,2,1,1,2,2,2,2,1,2,1,1
0,61,4,0,4,NA,1,1,1,0.25,0.75,1,1,1,2,1,1,2,2,2,2,NA,0
0,63,3,0,6,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,62,3,0,2,1,1,1,1,0.5,0.75,2,2,1,1,1,2,1,2,2,1,0,0
0,60,3,0,4,NA,NA,1,1,0.75,0.75,2,2,1,1,2,1,1,1,1,1,NA,NA
0,52,4,0,3,1,1,1,1,0.125,0.5,2,1,1,2,1,2,2,2,2,2,0,0
0,57,4,0,3,NA,NA,1,1,0.5,0.75,1,1,1,1,1,1,1,1,1,2,NA,NA
0,55,4,1,6,0,0,1,1,0.875,0.25,1,2,2,1,1,1,1,2,1,1,1,1
0,52,3,0,1,1,NA,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,NA
0,62,3,0,3,1,1,1,1,0.875,0.5,1,2,2,1,2,1,1,2,1,2,0,0
0,58,4,0,4,1,NA,1,1,0.875,0.25,2,2,2,1,2,1,1,2,1,2,0,NA
0,49,4,0,1,1,1,1,1,0.125,0.75,2,1,1,2,1,1,2,1,2,2,0,0
0,64,4,0,5,1,1,1,1,0.375,0.25,2,1,1,2,2,2,2,2,2,1,0,0
0,63,3,0,5,1,1,1,1,0.125,0.5,2,1,1,2,1,2,2,2,2,2,0,0
0,21,2,0,NA,NA,NA,1,1,0.375,0.5,2,2,2,2,2,2,2,2,2,2,NA,NA
0,54,3,1,4,1,1,1,0,0.125,0.5,3,2,1,2,1,2,2,2,2,2,0,0
0,46,3,0,4,0,0,1,1,0.875,0,1,2,2,1,2,1,1,2,1,2,1,1
0,18,1,0,4,NA,NA,0,1,0.375,NA,1,3,2,2,2,2,2,1,1,2,NA,NA
0,60,6,0,6,0,0,1,1,0.625,0,2,1,1,1,2,2,1,2,1,2,1,1
0,59,6,0,1,1,1,1,1,0.25,1,2,2,1,2,1,1,2,2,2,2,0,0
0,45,6,0,4,1,1,1,0,0.375,0.5,3,2,1,2,2,1,2,2,2,2,0,0
0,63,6,0,4,1,1,1,1,0.125,0,2,2,1,2,1,2,2,2,2,2,0,0
0,56,6,0,3,1,1,1,1,0,NA,2,1,1,2,1,2,2,1,2,2,0,0
0,59,6,0,2,1,1,0,0,0.125,0.5,3,3,1,2,1,2,2,2,2,2,0,0
1,64,2,0,2,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
1,53,2,0,5,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,45,2,0,7,0,0,1,1,0.375,1,1,1,2,2,2,2,2,2,2,2,1,1
1,60,2,0,5,0,0,1,1,0.75,0,1,1,2,1,2,1,1,1,1,2,1,1
1,51,2,0,7,1,1,1,1,0.375,0.5,1,1,2,2,2,2,2,2,2,2,0,0
1,60,2,0,2,1,1,1,1,0.125,0.5,2,2,1,2,1,2,2,2,2,2,0,0
0,71,3,0,7,0,0,0,1,1,0,1,3,2,1,2,1,1,2,1,1,1,1
0,70,3,0,7,0,0,1,1,0.75,0.5,1,2,2,1,1,1,1,2,2,1,1,1
0,66,4,0,7,0,0,0,1,1,0,1,3,2,1,2,1,1,2,1,1,1,1
0,80,3,0,NA,NA,NA,1,1,0.125,0.5,1,2,1,2,1,2,2,2,2,2,NA,NA
0,68,3,0,4,1,1,1,1,0.5,0,1,2,1,2,2,1,2,2,1,2,0,0
0,70,4,0,7,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,76,4,0,5,NA,NA,0,0,0.625,0,3,5,2,1,2,2,2,2,1,2,NA,NA
0,82,4,0,2,1,NA,1,1,0,NA,2,2,1,2,1,2,2,1,2,2,0,NA
0,71,4,0,3,1,NA,1,1,0.25,0.25,2,2,2,2,1,1,2,1,2,2,0,NA
0,72,3,0,3,1,1,1,0,0.25,0.75,3,1,1,2,1,2,2,2,1,2,0,0
0,75,3,0,7,0,NA,1,1,1,0.5,1,2,2,1,2,1,1,2,1,1,1,NA
0,67,3,0,6,0,NA,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,1,NA
0,66,4,0,2,1,1,1,0,0.375,0.25,3,1,1,1,1,1,2,2,2,2,0,0
0,65,3,0,5,0,NA,1,1,0.875,0.25,2,1,2,1,2,1,2,2,1,1,1,NA
0,71,3,0,5,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,68,4,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,73,3,0,2,1,1,1,1,0,0.5,1,2,1,2,1,2,2,1,2,2,0,0
0,68,4,0,6,0,0,1,1,0.875,0,1,1,2,1,2,1,1,1,1,1,1,1
1,39,6,0,4,NA,NA,1,0,0.625,NA,3,1,2,2,2,2,1,2,1,2,NA,NA
0,68,6,0,4,0,0,1,1,0.25,0.25,1,2,1,1,1,1,2,1,2,2,1,1
0,86,6,0,1,1,NA,1,1,0.25,0.5,1,1,1,2,1,1,2,2,2,2,0,NA
0,69,6,0,3,1,1,1,0,0.75,0.5,4,1,2,1,2,1,2,2,1,2,0,0
0,68,6,0,5,1,1,1,1,0.375,0,1,2,1,2,1,1,2,2,1,2,0,0
0,86,6,0,7,0,0,0,1,0.75,0,1,3,2,1,2,1,2,2,1,2,1,1
0,65,6,0,4,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,70,6,0,2,1,1,1,1,0.25,0.75,2,1,1,1,1,1,2,1,2,2,0,0
0,68,6,0,4,1,1,0,0,0.25,0.5,3,5,1,2,2,2,2,2,2,2,0,0
0,71,5,0,6,0,0,1,1,0.875,0.25,1,1,1,1,2,1,1,2,1,1,1,1
0,71,5,0,NA,NA,NA,1,1,0.75,0,1,1,2,1,2,1,1,2,2,2,NA,NA
0,65,5,0,6,1,0,0,1,1,0,2,3,2,1,2,1,1,2,1,1,0,1
0,75,5,0,6,0,NA,1,1,1,0.25,1,2,2,1,2,1,1,2,1,1,1,NA
0,67,5,0,1,1,1,1,1,0.125,1,1,1,1,2,1,2,2,2,2,2,0,0
0,71,5,0,4,1,1,0,1,0.5,0.25,1,3,1,1,2,2,2,2,1,2,0,0
0,86,5,0,7,0,0,1,1,0.875,0,1,1,2,1,2,2,1,2,1,1,1,1
0,67,5,0,NA,1,1,1,1,0.25,0.5,1,2,1,1,1,1,2,1,2,2,0,0
0,83,5,0,1,1,1,1,1,0.125,0.75,2,2,1,2,1,2,2,2,2,2,0,0
0,70,5,0,6,0,0,1,1,0.5,0.5,1,1,1,1,2,2,2,2,1,2,1,1
1,30,5,0,6,NA,NA,1,1,0,NA,1,1,1,2,1,2,2,1,2,2,NA,NA
1,44,5,0,1,1,1,1,0,0,1,3,2,1,2,1,2,2,1,2,2,0,0
0,57,5,0,2,1,1,1,0,0.25,0.5,3,1,1,1,1,2,2,2,2,2,0,0
0,63,5,0,4,0,NA,0,1,0.375,0.5,2,3,1,2,2,2,1,2,2,2,1,NA
0,52,5,0,5,1,1,1,0,0.125,0.5,3,1,1,2,1,2,2,2,2,2,0,0
0,61,5,0,5,0,0,1,1,0.875,0.5,1,1,2,1,2,1,1,2,1,2,1,1
0,55,5,0,2,1,1,1,0,0.375,0.75,3,1,2,2,2,2,2,2,2,2,0,0
0,46,5,1,2,NA,1,1,0,0,0.75,3,2,1,2,1,2,2,1,2,2,NA,0
0,63,5,0,7,0,0,1,1,0.5,0.5,1,1,2,1,1,1,2,2,2,2,1,1
0,56,5,0,4,1,NA,1,1,0.625,0.5,2,1,2,1,2,2,2,2,1,2,0,NA
0,58,5,0,2,1,1,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,0
0,54,5,0,1,1,1,1,1,0.25,0.75,2,1,1,1,1,2,2,2,2,2,0,0
0,57,5,0,3,1,1,1,0,0.25,0.5,3,2,1,1,1,2,2,2,2,2,0,0
0,60,5,0,6,0,0,1,1,0.75,0,2,2,2,1,2,1,1,1,1,2,1,1
0,51,5,0,1,1,1,1,1,0,1,2,2,1,2,1,2,2,1,2,2,0,0
1,46,3,0,7,0,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,1,1
1,56,4,1,5,NA,0,0,1,0.875,0,1,3,2,1,2,1,1,2,1,2,NA,1
1,50,6,0,4,1,1,1,1,0.25,0.5,1,1,1,1,1,2,2,2,2,2,0,0
0,30,6,0,6,0,0,1,1,0.5,0,2,2,1,1,1,2,1,2,2,1,1,1
0,38,6,1,1,1,1,1,1,0.25,0,1,1,1,2,1,1,2,2,2,2,0,0
1,67,3,0,3,NA,NA,1,1,0.125,1,1,1,1,2,1,2,2,2,2,2,NA,NA
1,73,5,0,3,1,NA,1,1,0.125,0.75,2,2,1,2,1,2,2,2,2,2,0,NA
0,44,5,0,4,1,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,0,1
0,39,2,0,7,1,NA,1,1,0.625,NA,1,1,1,1,1,1,1,1,1,1,0,NA
1,56,5,0,5,1,NA,1,1,0.375,0.5,2,2,2,2,1,1,2,2,2,2,0,NA
1,57,5,0,4,1,NA,1,0,0.375,NA,3,1,1,1,1,1,2,2,2,2,0,NA
0,54,6,0,4,1,0,1,1,0.375,0.5,1,2,1,1,1,1,2,1,1,2,0,1
0,59,6,0,1,1,1,0,0,0.375,1,5,3,1,1,1,1,2,2,2,2,0,0
0,47,6,0,4,0,0,1,0,0.375,0,3,1,2,2,1,1,2,2,2,2,1,1
0,70,6,0,NA,1,1,1,1,0.375,0.5,2,2,1,2,1,1,2,2,1,2,0,0
1,33,4,0,5,1,1,1,1,0.25,0.5,1,2,2,2,1,1,2,1,2,2,0,0
1,44,5,0,3,1,1,1,0,0.25,0.5,3,2,2,2,1,2,2,2,2,2,0,0
1,32,5,0,3,1,1,1,1,0.375,0.5,2,2,2,2,2,2,2,2,2,2,0,0
1,39,5,0,7,NA,NA,1,1,1,0,1,1,2,1,2,1,1,2,1,1,NA,NA
0,47,5,0,7,1,NA,1,1,0.625,NA,1,1,2,2,2,2,2,2,1,1,0,NA
0,50,5,0,4,1,1,1,0,0.375,0.5,3,1,2,1,1,2,2,2,2,2,0,0
0,48,5,0,3,1,1,1,0,0.25,0.75,4,2,1,2,1,1,2,2,2,2,0,0
0,79,2,0,3,1,1,1,0,0,0.5,3,1,1,2,1,2,2,1,2,2,0,0
0,74,2,0,1,1,1,1,0,0.125,0.75,3,2,1,2,1,2,2,2,2,2,0,0
0,73,2,0,5,0,0,0,1,0.75,0.5,1,3,2,1,2,2,1,2,2,1,1,1
0,70,2,0,1,1,1,1,1,0.125,1,2,1,1,2,1,2,2,2,2,2,0,0
0,67,2,0,4,0,1,1,1,0.875,0.75,2,2,2,1,2,1,1,2,1,2,1,0
0,80,2,0,4,1,1,1,1,0.625,0.25,1,1,2,2,1,1,1,2,1,2,0,0
0,68,2,0,6,NA,NA,1,1,0.75,0.5,1,2,1,1,1,1,1,2,1,1,NA,NA
0,66,2,0,7,0,0,1,1,0.625,0,1,1,1,1,1,1,1,2,2,1,1,1
0,76,2,0,5,0,NA,1,1,0.625,0.5,1,1,2,1,1,1,2,2,1,2,1,NA
0,70,2,0,2,1,1,1,1,0,0.5,1,1,1,2,1,2,2,1,2,2,0,0
1,47,4,0,4,0,0,0,1,0.625,0,1,3,2,1,1,1,1,2,2,2,1,1
1,54,3,0,6,0,1,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,1,0
1,56,3,0,NA,NA,NA,1,1,0.625,0.5,2,2,2,2,2,2,1,2,2,1,NA,NA
1,55,3,0,4,1,1,1,1,0.125,0.5,2,1,1,2,1,1,2,1,2,2,0,0
1,61,3,0,7,0,0,1,1,0.875,0,1,1,2,1,2,2,1,2,1,1,1,1
1,61,3,0,5,NA,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,NA,1
1,60,4,0,2,1,1,1,1,0.25,0.75,1,1,1,2,1,1,2,2,2,2,0,0
1,54,4,0,2,1,1,1,0,0.25,0.5,3,2,1,2,1,1,2,2,2,2,0,0
1,56,3,0,6,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,52,3,0,6,0,0,1,1,1,0.25,1,2,2,1,2,1,1,2,1,1,1,1
1,45,4,0,7,0,0,1,1,0.875,0.75,1,1,2,1,2,1,1,2,1,2,1,1
1,51,3,0,2,1,1,1,0,0.375,0.5,4,1,1,1,1,1,2,2,2,2,0,0
1,50,4,0,4,NA,1,1,0,0.25,0.5,5,2,1,2,1,1,2,2,2,2,NA,0
1,62,3,0,5,0,0,0,1,0.75,0.5,2,3,1,1,1,1,1,2,1,1,1,1
1,62,3,0,6,0,0,1,1,0.75,0.25,2,1,1,1,2,1,1,1,1,1,1,1
1,51,4,0,4,1,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,0,1
1,59,3,0,7,NA,0,1,1,1,0.5,2,2,2,1,2,1,1,2,1,1,NA,1
1,50,4,0,6,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,63,3,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,56,4,0,4,1,1,1,1,0.375,0,2,2,1,2,2,1,2,2,2,2,0,0
1,58,3,0,7,0,0,1,1,0.875,0.5,1,2,2,1,2,1,1,2,1,2,1,1
1,26,5,0,3,1,NA,1,1,0.25,NA,1,1,1,2,2,2,2,2,2,2,0,NA
1,60,6,0,6,0,0,1,1,0.625,0.25,1,1,2,1,2,1,2,2,2,2,1,1
1,47,6,0,3,1,1,0,1,0.125,0.5,2,3,1,2,1,2,2,2,2,2,0,0
1,47,6,0,1,1,1,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,0,0
1,61,6,0,2,1,1,1,0,0.25,0.75,3,1,1,2,2,1,2,1,2,2,0,0
1,61,6,0,1,1,1,1,1,0.125,0.75,2,2,1,2,1,1,2,1,2,2,0,0
1,51,6,0,1,1,1,1,1,0,0.75,1,2,1,2,1,2,2,1,2,2,0,0
1,57,6,0,7,0,0,1,1,0.875,0.25,1,1,1,1,2,1,1,2,1,1,1,1
1,50,6,0,6,0,0,1,1,0.875,0.75,1,1,2,1,2,1,1,2,1,2,1,1
1,57,6,0,3,1,1,1,0,0,0.75,4,1,1,2,1,2,2,1,2,2,0,0
1,55,6,0,2,1,1,1,0,0,0.5,4,2,1,2,1,2,2,1,2,2,0,0
1,56,6,0,3,1,1,1,0,0.375,0.75,3,2,2,2,1,1,2,2,2,2,0,0
1,64,6,0,5,1,0,1,1,0.75,0.25,1,1,1,1,1,1,1,2,1,1,0,1
0,58,2,0,2,1,1,1,1,0.625,0.25,2,1,2,1,2,2,2,2,2,1,0,0
0,51,2,0,7,0,NA,1,1,0.875,1,1,1,2,1,1,1,1,2,1,1,1,NA
0,59,2,0,6,0,0,1,1,0.75,0,2,2,1,1,2,1,1,2,2,1,1,1
0,49,1,0,6,1,NA,1,1,0.125,0.25,1,1,1,2,2,2,2,1,2,2,0,NA
0,60,2,0,5,1,0,1,1,0.125,0,2,2,1,2,1,2,2,2,2,2,0,1
0,63,2,0,4,NA,1,1,1,0.75,0,1,1,2,1,2,1,2,2,1,2,NA,0
0,61,2,0,2,1,1,1,1,0,0.5,1,1,1,2,1,2,2,1,2,2,0,0
0,62,2,0,1,NA,0,1,1,0.625,0.75,2,2,1,1,2,2,1,2,2,1,NA,1
0,40,6,0,5,0,NA,1,1,1,NA,1,2,2,1,2,1,1,2,1,1,1,NA
1,79,4,0,7,0,0,0,1,0.75,0.5,1,3,2,1,1,1,1,2,2,1,1,1
1,82,3,0,4,1,1,1,1,0.375,0.5,1,1,1,2,1,1,2,2,1,2,0,0
1,68,4,0,3,1,1,1,1,0.25,0.5,2,1,1,1,1,1,2,1,2,2,0,0
1,67,3,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,66,4,0,6,0,0,1,1,0.875,0,1,2,2,1,2,1,1,2,1,2,1,1
